kmer,importance
kmer_4260,0.0062649525
kmer_5788,0.0062645553
kmer_8439,0.006263177
kmer_9308,0.0062629012
kmer_873,0.00626131
kmer_7644,0.0062598065
kmer_7262,0.0062591797
kmer_5450,0.006258949
kmer_9880,0.006258581
kmer_2137,0.00625847
kmer_7749,0.00625836
kmer_5957,0.0062582153
kmer_4791,0.0062581147
kmer_7599,0.006257225
kmer_7980,0.006254778
kmer_9746,0.0062547624
kmer_3586,0.0062540164
kmer_6761,0.006253984
kmer_7619,0.0062533016
kmer_9715,0.0062527913
kmer_8472,0.0062524155
kmer_4868,0.0062523847
kmer_9562,0.006251192
kmer_1015,0.006250896
kmer_9643,0.006250828
kmer_8801,0.0062506986
kmer_8829,0.006248943
kmer_3269,0.006248071
